CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
da6408129fc6319f,186574,149260,1119447,0.8,6.0,7.5,21174,14943,0.7057,0.1135,0.1419,0.0189,6190,3111,0.5026,0.0332,0.0415,0.0055,32614,21072,0.6461,0.1748,0.2185,0.0291,0,0,1.0302,0.0,0.0,0.0,0,0,0.5325,0.0,0.0,0.0,27016,14613,0.5409,0.1448,0.181,0.0241,15628,8265,0.5289,0.0838,0.1047,0.014,0,0,0.5063,0.0,0.0,0.0,9435,4294,0.4551,0.0506,0.0632,0.0084,0,0,0.334,0.0,0.0,0.0,12326,6211,0.5039,0.0661,0.0826,0.011,124383,72509,0.5829,0.6667,0.8333,0.1111,No,1,0,0,1,0,561,1
ed5964e42c7da128,239586,447227,2315998,1.8667,9.6667,5.1786,11539,4505,0.3904,0.0482,0.0258,0.005,4250,2148,0.5054,0.0177,0.0095,0.0018,16034,8169,0.5095,0.0669,0.0359,0.0069,0,0,0.9021,0.0,0.0,0.0,9315,4764,0.5114,0.0389,0.0208,0.004,17588,9110,0.518,0.0734,0.0393,0.0076,3053,2039,0.6679,0.0127,0.0068,0.0013,22883,11581,0.5061,0.0955,0.0512,0.0099,6481,2950,0.4552,0.0271,0.0145,0.0028,60088,34929,0.5813,0.2508,0.1344,0.0259,8493,4263,0.5019,0.0354,0.019,0.0037,159724,84458,0.5288,0.6667,0.3571,0.069,High,1,0,0,1,0,603,0
38510ffe7f211e5e,20941,262711,24748,12.5453,1.1818,0.0942,469,210,0.4478,0.0224,0.0018,0.019,0,0,0.4996,0.0,0.0,0.0,6033,3091,0.5123,0.2881,0.023,0.2438,0,0,0.6852,0.0,0.0,0.0,0,0,0.482,0.0,0.0,0.0,6350,2755,0.4339,0.3032,0.0242,0.2566,3067,1379,0.4496,0.1465,0.0117,0.1239,0,0,0.5062,0.0,0.0,0.0,308,168,0.5455,0.0147,0.0012,0.0124,0,0,0.6005,0.0,0.0,0.0,2810,1413,0.5028,0.1342,0.0107,0.1135,19037,9016,0.4736,0.9091,0.0725,0.7692,No,1,0,0,1,0,595,0
7a22c933b88896c1,205316,914590,1978501,4.4545,9.6364,2.1633,17074,8494,0.4975,0.0832,0.0187,0.0086,8406,4229,0.5031,0.0409,0.0092,0.0042,36922,21237,0.5752,0.1798,0.0404,0.0187,0,0,0.9956,0.0,0.0,0.0,0,0,0.5032,0.0,0.0,0.0,34796,17919,0.515,0.1695,0.038,0.0176,13666,7786,0.5697,0.0666,0.0149,0.0069,45116,22833,0.5061,0.2197,0.0493,0.0228,13941,6978,0.5005,0.0679,0.0152,0.007,0,0,0.6368,0.0,0.0,0.0,16730,8377,0.5007,0.0815,0.0183,0.0085,186651,97853,0.5243,0.9091,0.2041,0.0943,No,1,0,1,1,0,554,0
b839a2daa2cc6c03,6081,760,116295,0.125,19.1243,153.0197,243,34,0.1399,0.04,0.3197,0.0021,0,0,0.5021,0.0,0.0,0.0,1340,686,0.5119,0.2204,1.7632,0.0115,0,0,0.4088,0.0,0.0,0.0,0,0,0.4074,0.0,0.0,0.0,1544,619,0.4009,0.2539,2.0316,0.0133,238,89,0.3739,0.0391,0.3132,0.002,0,0,0.5063,0.0,0.0,0.0,0,0,0.5045,0.0,0.0,0.0,3823,1617,0.423,0.6287,5.0303,0.0329,413,208,0.5036,0.0679,0.5434,0.0036,7601,3253,0.428,1.25,10.0013,0.0654,No,1,0,0,1,0,486,1
8ac344651983d436,370505,598508,912013,1.6154,2.4615,1.5238,12821,6450,0.5031,0.0346,0.0214,0.0141,9077,4574,0.5039,0.0245,0.0152,0.01,34976,17984,0.5142,0.0944,0.0584,0.0384,0,0,0.9671,0.0,0.0,0.0,15824,7196,0.4548,0.0427,0.0264,0.0174,37563,19487,0.5188,0.1014,0.0628,0.0412,13038,4421,0.3391,0.0352,0.0218,0.0143,49078,24838,0.5061,0.1325,0.082,0.0538,15165,7593,0.5007,0.0409,0.0253,0.0166,79103,47239,0.5972,0.2135,0.1322,0.0867,18359,9232,0.5029,0.0496,0.0307,0.0201,285004,149014,0.5228,0.7692,0.4762,0.3125,High,1,1,1,1,0,676,0
adcb55fbd89768f5,423260,1237223,2897706,2.9231,6.8462,2.3421,29389,16643,0.5663,0.0694,0.0238,0.0101,0,0,0.5051,0.0,0.0,0.0,41654,24080,0.5781,0.0984,0.0337,0.0144,0,0,0.8444,0.0,0.0,0.0,17705,8616,0.4866,0.0418,0.0143,0.0061,40507,21442,0.5293,0.0957,0.0327,0.014,14512,12249,0.8441,0.0343,0.0117,0.005,0,0,0.5062,0.0,0.0,0.0,15943,7981,0.5006,0.0377,0.0129,0.0055,146689,89209,0.6082,0.3466,0.1186,0.0506,19186,9630,0.5019,0.0453,0.0155,0.0066,325585,189850,0.5831,0.7692,0.2632,0.1124,High,1,1,0,1,0,522,0
bd88c33d68ab0229,11717,1674,0,0.1429,0.0,0.0,245,141,0.5755,0.0209,0.1464,0.1621,0,0,0.4989,0.0,0.0,0.0093,5073,2603,0.5131,0.433,3.0305,0.0691,0,0,0.6811,0.0,0.0,0.0001,0,0,0.5116,0.0,0.0,0.0148,794,409,0.5151,0.0678,0.4743,0.0775,0,0,0.4109,0.0,0.0,0.0,0,0,0.5063,0.0,0.0,0.0,0,0,0.4827,0.0,0.0,0.0007,10626,7038,0.6623,0.9069,6.3477,0.3556,0,0,0.5046,0.0,0.0,0.1099,16738,10191,0.6089,1.4285,9.9988,1.6018,No,0,0,0,1,0,606,0
c6aa54f90d0ea879,186882,311470,3052406,1.6667,16.3333,9.8,11160,6400,0.5735,0.0597,0.0358,0.0037,0,0,0.5029,0.0,0.0,0.0,7361,3793,0.5153,0.0394,0.0236,0.0024,0,0,0.9208,0.0,0.0,0.0,2333,1295,0.5551,0.0125,0.0075,0.0008,55688,28716,0.5157,0.298,0.1788,0.0182,18862,8670,0.4597,0.1009,0.0606,0.0062,0,0,0.506,0.0,0.0,0.0,5967,2987,0.5006,0.0319,0.0192,0.002,39978,14464,0.3618,0.2139,0.1284,0.0131,14386,7225,0.5022,0.077,0.0462,0.0047,155735,73550,0.4723,0.8333,0.5,0.051,High,1,1,0,1,1,512,0
f0a6a877e4261ff6,20846,268679,23162,12.8888,1.1111,0.0862,1302,533,0.4094,0.0625,0.0048,0.0562,0,0,0.5054,0.0,0.0,0.0,7125,4252,0.5968,0.3418,0.0265,0.3076,28,0,0.6498,0.0013,0.0001,0.0012,529,286,0.5406,0.0254,0.002,0.0228,7107,3662,0.5153,0.3409,0.0265,0.3068,4124,3307,0.8019,0.1978,0.0153,0.1781,0,0,0.5062,0.0,0.0,0.0,286,130,0.4545,0.0137,0.0011,0.0123,0,0,0.5425,0.0,0.0,0.0,2661,1344,0.5051,0.1277,0.0099,0.1149,23162,13514,0.5835,1.1111,0.0862,1.0,Low,1,0,0,1,0,584,0
4d1a2dec36a1ed0d,95536,156952,156952,1.6429,1.6429,1.0,4075,1994,0.4893,0.0427,0.026,0.026,0,0,0.4996,0.0,0.0,0.0,11537,6012,0.5211,0.1208,0.0735,0.0735,184,0,0.5772,0.0019,0.0012,0.0012,5857,3331,0.5687,0.0613,0.0373,0.0373,12426,6426,0.5171,0.1301,0.0792,0.0792,7254,3668,0.5057,0.0759,0.0462,0.0462,16258,8228,0.5061,0.1702,0.1036,0.1036,4605,2096,0.4552,0.0482,0.0293,0.0293,0,0,0.3517,0.0,0.0,0.0,6044,3034,0.502,0.0633,0.0385,0.0385,68240,34789,0.5098,0.7143,0.4348,0.4348,High,1,0,0,1,0,627,0
6836b3fc837e8d40,158055,244266,1350648,1.5454,8.5454,5.5294,7859,2865,0.3646,0.0497,0.0322,0.0058,10119,5095,0.5035,0.064,0.0414,0.0075,30364,15570,0.5128,0.1921,0.1243,0.0225,0,0,0.8983,0.0,0.0,0.0,0,0,0.5251,0.0,0.0,0.0,10418,5390,0.5174,0.0659,0.0427,0.0077,3033,1234,0.4069,0.0192,0.0124,0.0022,0,0,0.5061,0.0,0.0,0.0,4211,2108,0.5006,0.0266,0.0172,0.0031,72611,41228,0.5678,0.4594,0.2973,0.0538,5071,2547,0.5023,0.0321,0.0208,0.0038,143686,76037,0.5292,0.9091,0.5882,0.1064,No,1,0,0,1,0,566,0
c9aa49f9e3dc32df,9172,3669,76128,0.4,8.3,20.749,224,1,0.0045,0.0244,0.0611,0.0029,0,0,0.5029,0.0,0.0,0.0,2274,1133,0.4982,0.2479,0.6198,0.0299,235,143,0.6085,0.0256,0.0641,0.0031,823,510,0.6197,0.0897,0.2243,0.0108,2460,966,0.3927,0.2682,0.6705,0.0323,333,16,0.048,0.0363,0.0908,0.0044,2158,1092,0.506,0.2353,0.5882,0.0283,0,0,0.4567,0.0,0.0,0.0,0,0,0.7309,0.0,0.0,0.0,665,334,0.5023,0.0725,0.1812,0.0087,9172,4195,0.4574,1.0,2.4999,0.1205,Low,1,0,0,1,0,566,0
325f3a2a33724df7,136742,252446,578523,1.8461,4.2308,2.2917,6753,4193,0.6209,0.0494,0.0268,0.0117,0,0,0.506,0.0,0.0,0.0,14131,7164,0.507,0.1033,0.056,0.0244,0,0,1.0578,0.0,0.0,0.0,0,0,0.5564,0.0,0.0,0.0,15577,8024,0.5151,0.1139,0.0617,0.0269,7252,3669,0.5059,0.053,0.0287,0.0125,0,0,0.5059,0.0,0.0,0.0,5250,2628,0.5006,0.0384,0.0208,0.0091,48620,25876,0.5322,0.3556,0.1926,0.084,7603,3823,0.5028,0.0556,0.0301,0.0131,105186,55377,0.5265,0.7692,0.4167,0.1818,No,1,0,0,1,0,613,1
f71d7fd85d045e1d,26625,18638,175725,0.7,6.6,9.4283,4730,2757,0.5829,0.1777,0.2538,0.0269,0,0,0.5017,0.0,0.0,0.0,7912,4019,0.508,0.2972,0.4245,0.045,0,0,0.496,0.0,0.0,0.0,0,0,0.4475,0.0,0.0,0.0,3201,1909,0.5964,0.1202,0.1717,0.0182,927,464,0.5005,0.0348,0.0497,0.0053,7476,3783,0.506,0.2808,0.4011,0.0425,1080,540,0.5,0.0406,0.0579,0.0061,0,0,0.4656,0.0,0.0,0.0,1299,653,0.5027,0.0488,0.0697,0.0074,26625,14125,0.5305,1.0,1.4285,0.1515,No,1,0,0,1,0,571,1
43834d5ed9d04f60,122275,442073,799493,3.6154,6.5385,1.8085,6558,3897,0.5942,0.0536,0.0148,0.0082,0,0,0.5031,0.0,0.0,0.0,9981,5147,0.5157,0.0816,0.0226,0.0125,0,0,0.7835,0.0,0.0,0.0,5647,2793,0.4946,0.0462,0.0128,0.0071,10933,5667,0.5183,0.0894,0.0247,0.0137,3776,1945,0.5151,0.0309,0.0085,0.0047,14268,7221,0.5061,0.1167,0.0323,0.0178,3307,1839,0.5561,0.027,0.0075,0.0041,34297,21700,0.6327,0.2805,0.0776,0.0429,5291,2659,0.5026,0.0433,0.012,0.0066,94058,52868,0.5621,0.7692,0.2128,0.1176,High,1,1,0,1,0,557,0
2160d65b9d4b0c84,21210,16968,2121,0.8,0.1,0.125,2546,422,0.1658,0.12,0.15,1.2004,0,0,0.5002,0.0,0.0,0.0,6605,3383,0.5122,0.3114,0.3893,3.1141,0,0,0.6816,0.0,0.0,0.0,0,0,0.5142,0.0,0.0,0.0,2544,1463,0.5751,0.1199,0.1499,1.1994,601,212,0.3527,0.0283,0.0354,0.2834,0,0,0.506,0.0,0.0,0.0,825,450,0.5455,0.0389,0.0486,0.389,6999,1796,0.2566,0.33,0.4125,3.2999,1090,549,0.5037,0.0514,0.0642,0.5139,21210,8275,0.3901,1.0,1.25,10.0,No,1,0,0,1,0,675,0
58b87136b6cf4010,53192,67698,130561,1.2727,2.4545,1.9286,4450,526,0.1182,0.0837,0.0657,0.0341,3945,1982,0.5024,0.0742,0.0583,0.0302,12016,6133,0.5104,0.2259,0.1775,0.092,0,0,0.5209,0.0,0.0,0.0,6505,3105,0.4773,0.1223,0.0961,0.0498,3907,1935,0.4953,0.0735,0.0577,0.0299,1232,270,0.2192,0.0232,0.0182,0.0094,0,0,0.506,0.0,0.0,0.0,1508,823,0.5458,0.0284,0.0223,0.0116,12821,1011,0.0789,0.241,0.1894,0.0982,1972,994,0.5041,0.0371,0.0291,0.0151,48356,16779,0.347,0.9091,0.7143,0.3704,High,1,0,0,1,0,645,0
5080a624cd5a7668,17875,11917,232374,0.6667,12.9999,19.4994,927,681,0.7346,0.0519,0.0778,0.004,0,0,0.5023,0.0,0.0,0.0,1627,844,0.5187,0.091,0.1365,0.007,0,0,0.5426,0.0,0.0,0.0,743,374,0.5034,0.0416,0.0623,0.0032,2993,1874,0.6261,0.1674,0.2512,0.0129,693,634,0.9149,0.0388,0.0582,0.003,0,0,0.5062,0.0,0.0,0.0,0,0,0.4882,0.0,0.0,0.0,12384,9045,0.7304,0.6928,1.0392,0.0533,494,246,0.498,0.0276,0.0415,0.0021,19861,13698,0.6897,1.1111,1.6666,0.0855,Low,1,0,0,1,0,512,0
87948cbbd092b081,382228,682550,1501610,1.7857,3.9286,2.2,16814,9356,0.5564,0.044,0.0246,0.0112,0,0,0.5016,0.0,0.0,0.0,26973,13818,0.5123,0.0706,0.0395,0.018,0,0,0.7909,0.0,0.0,0.0,0,0,0.4705,0.0,0.0,0.0,33334,18795,0.5638,0.0872,0.0488,0.0222,11026,7662,0.6949,0.0288,0.0162,0.0073,39001,19738,0.5061,0.102,0.0571,0.026,12051,6033,0.5006,0.0315,0.0177,0.008,119269,85005,0.7127,0.312,0.1747,0.0794,14552,7297,0.5014,0.0381,0.0213,0.0097,273020,167704,0.6143,0.7143,0.4,0.1818,No,1,0,1,1,0,643,0
ff03ed29ee61b616,22112,17690,555011,0.8,25.1,31.3743,502,207,0.4124,0.0227,0.0284,0.0009,5263,2642,0.502,0.238,0.2975,0.0095,1985,1013,0.5103,0.0898,0.1122,0.0036,0,0,0.6134,0.0,0.0,0.0,0,0,0.5268,0.0,0.0,0.0,2778,1440,0.5184,0.1256,0.157,0.005,571,215,0.3765,0.0258,0.0323,0.001,1940,982,0.5062,0.0877,0.1097,0.0035,0,0,0.5225,0.0,0.0,0.0,8474,4568,0.5391,0.3832,0.479,0.0153,599,300,0.5008,0.0271,0.0339,0.0011,22112,11367,0.5141,1.0,1.25,0.0398,No,1,0,0,1,0,389,1
8bd4b8c5a6a92eb5,31687,389750,63374,12.3,2.0,0.1626,1096,90,0.0821,0.0346,0.0028,0.0173,0,0,0.5013,0.0,0.0,0.0,5917,2981,0.5038,0.1867,0.0152,0.0934,0,0,1.1262,0.0,0.0,0.0,0,0,0.5389,0.0,0.0,0.0,6971,3495,0.5014,0.22,0.0179,0.11,3706,362,0.0977,0.117,0.0095,0.0585,0,0,0.506,0.0,0.0,0.0,297,135,0.4545,0.0094,0.0008,0.0047,10991,2771,0.2521,0.3469,0.0282,0.1734,2709,1364,0.5035,0.0855,0.007,0.0427,31687,11198,0.3534,1.0,0.0813,0.5,No,1,0,0,1,0,644,0
24fbc33805ee101d,83800,645260,16760,7.7,0.2,0.026,2851,1288,0.4518,0.034,0.0044,0.1701,0,0,0.5006,0.0,0.0,0.0,8769,4384,0.4999,0.1046,0.0136,0.5232,0,0,1.1029,0.0,0.0,0.0,0,0,0.5625,0.0,0.0,0.0,10872,5611,0.5161,0.1297,0.0168,0.6487,8808,5257,0.5968,0.1051,0.0137,0.5255,18468,9347,0.5061,0.2204,0.0286,1.1019,488,246,0.5041,0.0058,0.0008,0.0291,29461,16911,0.574,0.3516,0.0457,1.7578,4083,2051,0.5023,0.0487,0.0063,0.2436,83800,45095,0.5381,1.0,0.1299,5.0,No,1,0,0,1,0,677,0
065cc28e7a6e928f,45259,457116,58837,10.1,1.3,0.1287,1540,810,0.526,0.034,0.0034,0.0262,0,0,0.5005,0.0,0.0,0.0,5699,2848,0.4997,0.1259,0.0125,0.0969,0,0,0.3391,0.0,0.0,0.0,0,0,0.5216,0.0,0.0,0.0,6968,3606,0.5175,0.154,0.0152,0.1184,4104,1674,0.4079,0.0907,0.009,0.0698,11820,5982,0.5061,0.2612,0.0259,0.2009,286,130,0.4545,0.0063,0.0006,0.0049,12219,7308,0.5981,0.27,0.0267,0.2077,2623,1322,0.504,0.058,0.0057,0.0446,45259,23680,0.5232,1.0,0.099,0.7692,No,1,0,0,1,0,646,0
8e26d7e4a717785c,9825,1228,0,0.125,0.0,0.0,88,7,0.0795,0.009,0.0717,0.0,392,197,0.5026,0.0399,0.3192,0.0415,7045,4506,0.6396,0.717,5.737,0.4622,0,0,0.4414,0.0,0.0,0.001,0,0,0.4722,0.0,0.0,0.0065,705,319,0.4525,0.0718,0.5741,0.1707,0,0,0.7459,0.0,0.0,0.0746,0,0,0.5063,0.0,0.0,0.0433,0,0,0.5488,0.0,0.0,0.0116,4051,516,0.1274,0.4123,3.2989,0.435,0,0,0.5025,0.0,0.0,0.0316,12281,5545,0.4515,1.25,10.0008,3.3335,No,0,0,0,1,0,669,0
de6993e19f7367c5,224755,1086317,2846899,4.8333,12.6667,2.6207,6604,2787,0.422,0.0294,0.0061,0.0023,29545,14885,0.5038,0.1315,0.0272,0.0104,8024,4115,0.5128,0.0357,0.0074,0.0028,0,0,0.8742,0.0,0.0,0.0,2577,1378,0.5347,0.0115,0.0024,0.0009,61282,31722,0.5176,0.2727,0.0564,0.0215,11463,9563,0.8342,0.051,0.0106,0.004,0,0,0.5061,0.0,0.0,0.0,6021,3288,0.5461,0.0268,0.0055,0.0021,45943,26917,0.5859,0.2044,0.0423,0.0161,15837,7942,0.5015,0.0705,0.0146,0.0056,187296,102597,0.5478,0.8333,0.1724,0.0658,High,1,1,0,1,1,503,0
f64395e9fa8aa8f7,80891,889801,64713,11.0,0.8,0.0727,1686,0,0.3402,0.0208,0.0019,0.0261,0,0,0.5033,0.0,0.0,0.0,9687,4982,0.5143,0.1198,0.0109,0.1497,0,0,0.8799,0.0,0.0,0.0,0,0,0.5786,0.0,0.0,0.0,12751,7034,0.5516,0.1576,0.0143,0.197,14746,10667,0.7234,0.1823,0.0166,0.2279,0,0,0.506,0.0,0.0,0.0,528,264,0.5,0.0065,0.0006,0.0082,37065,23489,0.6337,0.4582,0.0417,0.5728,4428,2223,0.502,0.0547,0.005,0.0684,80891,48659,0.6015,1.0,0.0909,1.25,No,1,0,0,1,0,607,0
6a87a0e444b1cee7,16800,4800,0,0.2857,0.0,0.0,242,145,0.5992,0.0144,0.0504,0.0,479,239,0.499,0.0285,0.0998,0.076,6403,3294,0.5144,0.3811,1.334,0.362,0,0,0.8706,0.0,0.0,0.0012,0,0,0.5933,0.0,0.0,0.0134,1174,695,0.592,0.0699,0.2446,0.0,0,0,0.4544,0.0,0.0,0.0,0,0,0.506,0.0,0.0,0.0407,0,0,0.5138,0.0,0.0,0.0436,15702,9069,0.5776,0.9346,3.2713,0.7999,0,0,0.5017,0.0,0.0,0.0318,24000,13442,0.5601,1.4286,5.0,0.0,No,0,0,0,1,0,639,0
3ef31641209f5ab9,28638,9546,712768,0.3333,24.8889,74.6667,1658,1249,0.7533,0.0579,0.1737,0.0023,7217,3621,0.5017,0.252,0.756,0.0101,3323,1988,0.5983,0.116,0.3481,0.0047,0,0,0.1853,0.0,0.0,0.0,0,0,0.5134,0.0,0.0,0.0,4195,2328,0.5549,0.1465,0.4395,0.0059,1062,585,0.5508,0.0371,0.1113,0.0015,0,0,0.5062,0.0,0.0,0.0,0,0,0.5459,0.0,0.0,0.0,13542,8028,0.5928,0.4729,1.4186,0.019,823,412,0.5006,0.0287,0.0862,0.0012,31820,18211,0.5723,1.1111,3.3333,0.0446,No,1,0,0,1,0,433,1
242442869bf85037,28444,173249,36201,6.0909,1.2727,0.209,1063,672,0.6322,0.0374,0.0061,0.0294,0,0,0.5044,0.0,0.0,0.0,2985,1544,0.5173,0.1049,0.0172,0.0825,0,0,0.2864,0.0,0.0,0.0,0,0,0.5773,0.0,0.0,0.0,4438,2643,0.5955,0.156,0.0256,0.1226,2238,1372,0.613,0.0787,0.0129,0.0618,0,0,0.5062,0.0,0.0,0.0,168,84,0.5,0.0059,0.001,0.0046,13568,11122,0.8197,0.477,0.0783,0.3748,1398,704,0.5036,0.0491,0.0081,0.0386,25858,18141,0.7016,0.9091,0.1493,0.7143,No,1,0,0,1,0,553,1
1078b550bbfb48b6,171756,31228,655796,0.1818,3.8182,21.0003,9173,4707,0.5131,0.0534,0.2937,0.014,0,0,0.5009,0.0,0.0,0.0,27475,14061,0.5118,0.16,0.8798,0.0419,977,791,0.8096,0.0057,0.0313,0.0015,15478,8936,0.5773,0.0901,0.4956,0.0236,9287,4822,0.5192,0.0541,0.2974,0.0142,1598,1068,0.6683,0.0093,0.0512,0.0024,25762,13038,0.5061,0.15,0.825,0.0393,3732,1868,0.5005,0.0217,0.1195,0.0057,58162,30359,0.522,0.3386,1.8625,0.0887,4498,2254,0.5011,0.0262,0.144,0.0069,156142,81904,0.5245,0.9091,5.0001,0.2381,High,1,1,0,1,0,582,1
4bbab6eb1a7cab9f,298406,682070,2131470,2.2857,7.1429,3.125,16565,9571,0.5778,0.0555,0.0243,0.0078,6796,3406,0.5012,0.0228,0.01,0.0032,25567,13118,0.5131,0.0857,0.0375,0.012,0,0,0.7368,0.0,0.0,0.0,0,0,0.4998,0.0,0.0,0.0,28150,14558,0.5172,0.0943,0.0413,0.0132,12952,4950,0.3822,0.0434,0.019,0.0061,36570,18508,0.5061,0.1226,0.0536,0.0172,11300,5657,0.5006,0.0379,0.0166,0.0053,61609,37525,0.6091,0.2065,0.0903,0.0289,13638,6841,0.5016,0.0457,0.02,0.0064,213147,114134,0.5355,0.7143,0.3125,0.1,No,1,0,1,1,0,552,1
d67c675796941a05,199262,611069,292250,3.0667,1.4667,0.4783,7577,3782,0.4991,0.038,0.0124,0.0259,0,0,0.5032,0.0,0.0,0.0,19536,12584,0.6441,0.098,0.032,0.0668,0,0,0.338,0.0,0.0,0.0,0,0,0.6078,0.0,0.0,0.0,15382,7957,0.5173,0.0772,0.0252,0.0526,4487,885,0.1972,0.0225,0.0073,0.0154,20018,10131,0.5061,0.1005,0.0328,0.0685,6185,3097,0.5007,0.031,0.0101,0.0212,52234,25351,0.4853,0.2621,0.0855,0.1787,7422,3717,0.5008,0.0372,0.0121,0.0254,132841,67504,0.5082,0.6667,0.2174,0.4545,No,1,0,0,1,0,635,1
4f578d319641dd4b,6736,1123,0,0.1667,0.0,0.0,149,99,0.6644,0.0221,0.1327,0.0,252,126,0.5,0.0374,0.2244,0.0016,3472,1763,0.5078,0.5154,3.0917,0.0182,0,0,0.691,0.0,0.0,0.0007,0,0,0.4873,0.0,0.0,0.0189,534,278,0.5206,0.0793,0.4755,0.0,0,0,0.1106,0.0,0.0,0.0,0,0,0.5063,0.0,0.0,0.2524,0,0,0.4433,0.0,0.0,0.0,6820,3907,0.5729,1.0125,6.073,1.1927,0,0,0.5036,0.0,0.0,0.0515,11227,6173,0.5498,1.6667,9.9973,0.0,No,0,0,0,1,0,658,0
a9efa357003b9f25,279622,1016808,2287818,3.6364,8.1818,2.25,5215,546,0.1047,0.0187,0.0051,0.0023,7173,3594,0.501,0.0257,0.0071,0.0031,27592,14011,0.5078,0.0987,0.0271,0.0121,0,0,0.3062,0.0,0.0,0.0,0,0,0.4822,0.0,0.0,0.0,30364,15818,0.5209,0.1086,0.0299,0.0133,4135,2441,0.5903,0.0148,0.0041,0.0018,38836,19655,0.5061,0.1389,0.0382,0.017,11002,6008,0.5461,0.0393,0.0108,0.0048,115453,79484,0.6885,0.4129,0.1135,0.0505,14432,7209,0.4995,0.0516,0.0142,0.0063,254202,148766,0.5852,0.9091,0.25,0.1111,No,1,1,1,1,0,566,1
cafd17f08c81188c,183006,211161,1998991,1.1538,10.9231,9.4667,6791,1165,0.1716,0.0371,0.0322,0.0034,0,0,0.5006,0.0,0.0,0.0,20748,10654,0.5135,0.1134,0.0983,0.0104,0,0,0.6793,0.0,0.0,0.0,11681,6890,0.5898,0.0638,0.0553,0.0058,26645,15460,0.5802,0.1456,0.1262,0.0133,5933,2024,0.3411,0.0324,0.0281,0.003,0,0,0.5063,0.0,0.0,0.0,8492,3865,0.4551,0.0464,0.0402,0.0042,49337,9828,0.1992,0.2696,0.2336,0.0247,11147,5603,0.5026,0.0609,0.0528,0.0056,140774,55489,0.3942,0.7692,0.6667,0.0704,High,1,1,0,1,0,552,0
157ff709d765d5fe,3935,984,0,0.2501,0.0,0.0,102,22,0.2157,0.0259,0.1037,0.0,293,147,0.5017,0.0745,0.2978,0.0139,3934,2028,0.5155,0.9997,3.998,0.0,0,0,0.4716,0.0,0.0,0.0003,0,0,0.554,0.0,0.0,0.0,590,287,0.4864,0.1499,0.5996,0.2411,0,0,0.5762,0.0,0.0,0.0,0,0,0.506,0.0,0.0,0.0825,0,0,0.5447,0.0,0.0,0.0071,0,0,0.4799,0.0,0.0,0.0,0,0,0.5022,0.0,0.0,0.0,4919,2484,0.505,1.2501,4.999,0.2584,No,0,0,0,1,0,672,0
6713e5793cbf3c4a,69159,89907,179813,1.3,2.6,2.0,10257,4488,0.4376,0.1483,0.1141,0.057,5612,2828,0.5039,0.0811,0.0624,0.0312,24457,16131,0.6596,0.3536,0.272,0.136,0,0,0.1962,0.0,0.0,0.0,0,0,0.4672,0.0,0.0,0.0,5758,2966,0.5151,0.0833,0.064,0.032,1987,701,0.3528,0.0287,0.0221,0.0111,15992,8094,0.5061,0.2312,0.1779,0.0889,2316,1158,0.5,0.0335,0.0258,0.0129,0,0,0.7494,0.0,0.0,0.0,2780,1390,0.5,0.0402,0.0309,0.0155,69159,37756,0.5459,1.0,0.7692,0.3846,No,1,0,0,1,0,616,0
